Row_ID,Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
168,2014-03-11,2014-03-16,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Fasteners,Stockwell Push Pins,10.46,6,0.2,1.7
169,2014-03-11,2014-03-14,Second Class,Consumer,New York City,New York,East,Office Supplies,Paper,Southworth 100 Résumé Paper 24lb.,108.92,14,0,49.01
170,2014-03-11,2014-03-13,Second Class,Corporate,Richmond,Kentucky,South,Office Supplies,Appliances,Fellowes Premier Superior Surge Suppressor 10-Outlet With Phone and Remote,146.76,3,0,38.16
171,2014-03-11,2014-03-13,Second Class,Corporate,Richmond,Kentucky,South,Technology,Accessories,Maxell DVD-RAM Discs,32.96,2,0,14.17
172,2014-03-11,2014-03-13,Second Class,Corporate,Richmond,Kentucky,South,Technology,Phones,Panasonic KX-TG9471B,587.97,3,0,164.63
173,2014-03-11,2014-03-13,Second Class,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,Xerox 198,14.94,3,0,7.02
174,2014-03-11,2014-03-15,Standard Class,Consumer,Roseville,California,West,Office Supplies,Art,Economy 2 Pencils,7.98,3,0,2.07
175,2014-03-14,2014-03-18,Standard Class,Corporate,Huntington Beach,California,West,Office Supplies,Paper,Xerox 1972,10.56,2,0,4.75
176,2014-03-14,2014-03-18,Standard Class,Corporate,Huntington Beach,California,West,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0,1.25
177,2014-03-14,2014-03-19,Standard Class,Home Office,Chesapeake,Virginia,South,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,4,0,284.98
178,2014-03-14,2014-03-19,Standard Class,Consumer,Logan,Utah,West,Office Supplies,Binders,GBC Wire Binding Combs,33.09,4,0.2,11.17
179,2014-03-14,2014-03-19,Standard Class,Consumer,Logan,Utah,West,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0,3.24
180,2014-03-14,2014-03-19,Standard Class,Consumer,Logan,Utah,West,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,82.8,12,0,6.62
181,2014-03-14,2014-03-19,Standard Class,Consumer,Logan,Utah,West,Office Supplies,Storage,Staple magnet,21.36,2,0,5.77
182,2014-03-14,2014-03-19,Standard Class,Consumer,Logan,Utah,West,Office Supplies,Binders,Premium Transparent Presentation Covers No Pattern/Clear 8 1/2 x 11,62.05,2,0.2,20.17
183,2014-03-14,2014-03-17,First Class,Home Office,Chicago,Illinois,Central,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.3,156.05
184,2014-03-14,2014-03-17,First Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Xerox 1963,8.45,2,0.2,2.64
185,2014-03-14,2014-03-18,Standard Class,Home Office,Jacksonville,Florida,South,Office Supplies,Paper,Xerox 1887,91.06,6,0.2,31.87
186,2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Storage,Hot File 7-Pocket Floor Stand,142.78,1,0.2,17.85
187,2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Furniture,Furnishings,Eldon Expressions Desk Accessory Wood Photo Frame Mahogany,45.7,3,0.2,5.14
188,2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3,0.7,-5.53
189,2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Binders,GBC VeloBinder Manual Binding System,43.19,4,0.7,-31.67
190,2014-03-15,2014-03-19,Standard Class,Consumer,Tampa,Florida,South,Office Supplies,Paper,Xerox 1889,131.9,3,0.2,47.82
191,2014-03-16,2014-03-21,Second Class,Home Office,Raleigh,North Carolina,South,Technology,Phones,Polycom VoiceStation 500 Conference phone,471.92,2,0.2,29.5
192,2014-03-17,2014-03-24,Standard Class,Consumer,Lakeville,Minnesota,Central,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.57
193,2014-03-17,2014-03-24,Standard Class,Consumer,Lakeville,Minnesota,Central,Office Supplies,Paper,Memo Book 100 Message Capacity 5 3/8” x 11”,47.18,7,0,23.59
194,2014-03-17,2014-03-24,Standard Class,Consumer,Lakeville,Minnesota,Central,Office Supplies,Art,Newell 35,19.68,6,0,5.71
195,2014-03-17,2014-03-24,Standard Class,Consumer,Lakeville,Minnesota,Central,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0,25.1
196,2014-03-17,2014-03-24,Standard Class,Consumer,Lakeville,Minnesota,Central,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0,17.22
197,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,Bretford Rectangular Conference Table Tops,1579.75,7,0.4,-447.59
198,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,Balt Solid Wood Round Tables,1071.58,4,0.4,-553.65
199,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,Hon 30 x 60 Table with Locking Drawer,613.91,3,0.4,-122.78
200,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1926,34.86,7,0,16.38
201,2014-03-17,2014-03-21,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1918,155.04,4,0,75.97
202,2014-03-17,2014-03-17,Same Day,Consumer,Dallas,Texas,Central,Office Supplies,Art,Newell 333,4.45,2,0.2,0.33
203,2014-03-17,2014-03-17,Same Day,Consumer,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1966,5.18,1,0.2,1.88
204,2014-03-17,2014-03-17,Same Day,Consumer,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1967,15.55,3,0.2,5.44
205,2014-03-17,2014-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Binders,Acco Pressboard Covers with Storage Hooks 9 1/2 x 11 Executive Red,11.43,3,0,5.37
206,2014-03-17,2014-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements 9/16 Spine Black,30.44,2,0,14.92
207,2014-03-17,2014-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Paper,Xerox 1957,12.96,2,0,6.35
208,2014-03-17,2014-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Paper,EcoTones Memo Sheets,16,4,0,7.68
209,2014-03-17,2014-03-21,Standard Class,Corporate,Jackson,Mississippi,South,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0,8.49
210,2014-03-17,2014-03-20,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1909,126.62,6,0.2,41.15
211,2014-03-18,2014-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,4,0.5,-16.43
212,2014-03-18,2014-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,6,0.5,-1811.08
213,2014-03-18,2014-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Office Supplies,Paper,Xerox 195,21.38,4,0.2,7.48
214,2014-03-18,2014-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.02,3,0.2,1
215,2014-03-18,2014-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Furniture,Furnishings,Executive Impressions 13 Clairmont Wall Clock,30.77,2,0.2,8.08
216,2014-03-18,2014-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Office Supplies,Fasteners,Staples,18.94,3,0.2,5.92
217,2014-03-18,2014-03-23,Standard Class,Home Office,Jacksonville,Florida,South,Furniture,Furnishings,Dana Fluorescent Magnifying Lamp White 36,122.35,3,0.2,15.29
218,2014-03-18,2014-03-21,Second Class,Home Office,San Francisco,California,West,Furniture,Bookcases,Bush Heritage Pine Collection 5-Shelf Bookcase Albany Pine Finish *Special Order,1198.33,10,0.15,70.49
219,2014-03-18,2014-03-24,Standard Class,Home Office,Burbank,California,West,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111,2,0,14.43
220,2014-03-18,2014-03-24,Standard Class,Home Office,Burbank,California,West,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.97,4,0.2,415.99
221,2014-03-18,2014-03-24,Standard Class,Home Office,Burbank,California,West,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,0,334.11
222,2014-03-19,2014-03-21,First Class,Corporate,Lakeland,Florida,South,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,323.98,3,0.2,28.35
223,2014-03-19,2014-03-21,First Class,Corporate,Lakeland,Florida,South,Office Supplies,Labels,Avery 501,11.81,4,0.2,3.99
224,2014-03-19,2014-03-21,First Class,Corporate,Lakeland,Florida,South,Office Supplies,Storage,Crate-A-Files,26.16,3,0.2,1.96
225,2014-03-19,2014-03-21,First Class,Corporate,Lakeland,Florida,South,Office Supplies,Binders,Avery Flip-Chart Easel Binder Black,33.57,5,0.7,-25.74
226,2014-03-19,2014-03-21,First Class,Corporate,Lakeland,Florida,South,Furniture,Furnishings,Eldon Wave Desk Accessories,4.99,3,0.2,1.37
227,2014-03-19,2014-03-21,First Class,Corporate,Lakeland,Florida,South,Furniture,Furnishings,Document Clip Frames,20.02,3,0.2,5.5
228,2014-03-19,2014-03-21,First Class,Corporate,Lakeland,Florida,South,Technology,Accessories,Logitech Wireless Boombox Speaker - portable - wireless wired,170.24,2,0.2,53.2
229,2014-03-21,2014-03-25,Standard Class,Consumer,Hamilton,Ohio,East,Office Supplies,Art,Binney & Smith Crayola Metallic Colored Pencils 8-Color Set,7.41,2,0.2,1.2
230,2014-03-21,2014-03-25,Standard Class,Consumer,Hamilton,Ohio,East,Office Supplies,Art,Binney & Smith inkTank Erasable Desk Highlighter Chisel Tip Yellow 12/Box,6.05,3,0.2,1.59
231,2014-03-21,2014-03-25,Standard Class,Corporate,Asheville,North Carolina,South,Office Supplies,Storage,Tennsco Commercial Shelving,16.27,1,0.2,-3.86
232,2014-03-21,2014-03-25,Standard Class,Corporate,Springfield,Virginia,South,Technology,Phones,Samsung Galaxy S4 Active,3499.93,7,0,909.98
233,2014-03-21,2014-03-25,Standard Class,Corporate,Springfield,Virginia,South,Office Supplies,Labels,Avery 492,14.4,5,0,6.62
234,2014-03-21,2014-03-25,Standard Class,Corporate,Springfield,Virginia,South,Office Supplies,Paper,Xerox 1919,122.97,3,0,60.26
235,2014-03-21,2014-03-25,Standard Class,Corporate,Springfield,Virginia,South,Office Supplies,Art,American Pencil,9.32,4,0,2.7
236,2014-03-21,2014-03-25,Standard Class,Corporate,Springfield,Virginia,South,Office Supplies,Binders,Wilson Jones Ledger-Size Piano-Hinge Binder 2 Blue,122.94,3,0,59.01
237,2014-03-21,2014-03-25,Standard Class,Consumer,Knoxville,Tennessee,South,Office Supplies,Labels,Avery 505,59.2,5,0.2,22.2
238,2014-03-21,2014-03-25,Standard Class,Consumer,Knoxville,Tennessee,South,Furniture,Furnishings,DAX Wood Document Frame,32.95,3,0.2,6.59
239,2014-03-21,2014-03-25,Standard Class,Consumer,Knoxville,Tennessee,South,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.38,3,0.2,-10.92
240,2014-03-22,2014-03-26,Standard Class,Consumer,Greensboro,North Carolina,South,Office Supplies,Binders,C-Line Peel & Stick Add-On Filing Pockets 8-3/4 x 5-1/8 10/Pack,7.64,4,0.7,-5.86
241,2014-03-22,2014-03-26,Standard Class,Consumer,Greensboro,North Carolina,South,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.47,5,0.7,-39.46
242,2014-03-22,2014-03-26,Standard Class,Corporate,Tucson,Arizona,West,Office Supplies,Paper,Xerox 1951,74.35,3,0.2,23.24
243,2014-03-22,2014-03-26,Standard Class,Corporate,Tucson,Arizona,West,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,0.2,-35.36
244,2014-03-22,2014-03-22,Same Day,Consumer,Portage,Indiana,Central,Office Supplies,Art,Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters 4/Pack,16.28,2,0,6.51
245,2014-03-23,2014-03-26,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0,85.9
246,2014-03-23,2014-03-26,Second Class,Consumer,Los Angeles,California,West,Technology,Phones,Ooma Telo VoIP Home Phone System,604.75,6,0.2,37.8
247,2014-03-23,2014-03-26,First Class,Consumer,Delray Beach,Florida,South,Office Supplies,Labels,Avery 476,9.91,3,0.2,3.22
248,2014-03-24,2014-03-28,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,Xerox 190,24.9,5,0,11.7
249,2014-03-24,2014-03-29,Second Class,Consumer,Fresno,California,West,Furniture,Furnishings,DAX Contemporary Wood Frame with Silver Metal Mat Desktop 11 x 14 Size,40.48,2,0,14.57
250,2014-03-25,2014-04-01,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,Iceberg Nesting Folding Chair 19w x 6d x 43h,366.79,7,0.1,65.21
251,2014-03-25,2014-03-30,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Art,Newell 35,6.56,2,0,1.9
252,2014-03-25,2014-03-30,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Art,Eberhard Faber 3 1/2 Golf Pencils,14.88,2,0,3.72
253,2014-03-25,2014-03-30,Standard Class,Consumer,San Francisco,California,West,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.48,4,0,15.92
254,2014-03-25,2014-03-30,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Art,BIC Brite Liner Grip Highlighters Assorted 5/Pack,25.44,6,0,9.92
255,2014-03-26,2014-03-30,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,0,8.62
256,2014-03-26,2014-03-31,Second Class,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 308,3.36,2,0,0.84
257,2014-03-26,2014-03-31,Second Class,Corporate,San Francisco,California,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.94,4,0.2,9.43
258,2014-03-26,2014-03-31,Second Class,Corporate,San Francisco,California,West,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,28.78,2,0.2,2.88
259,2014-03-26,2014-03-30,Second Class,Consumer,Pomona,California,West,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,0,9
260,2014-03-28,2014-04-02,Standard Class,Consumer,Des Moines,Iowa,Central,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0,2.88
261,2014-03-28,2014-04-02,Standard Class,Consumer,Des Moines,Iowa,Central,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4,0,106.62
262,2014-03-28,2014-04-01,Standard Class,Home Office,Albuquerque,New Mexico,West,Technology,Phones,AT&T TR1909W,302.38,3,0.2,22.68
263,2014-03-28,2014-04-03,Standard Class,Home Office,Springfield,Ohio,East,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.59,1,0.4,-143.25
264,2014-03-29,2014-04-02,Standard Class,Consumer,Plano,Texas,Central,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,890.84,3,0.3,-152.72
265,2014-03-30,2014-04-03,Standard Class,Consumer,Long Beach,New York,East,Office Supplies,Art,Peel-Off China Markers,49.65,5,0,20.85
266,2014-03-30,2014-04-04,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0,0
267,2014-03-30,2014-04-04,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Labels,Avery 490,44.4,3,0,22.2
268,2014-03-30,2014-03-31,First Class,Corporate,New York City,New York,East,Office Supplies,Art,Sanford EarthWrite Recycled Pencils Medium Soft 2,10.5,5,0,2.94
269,2014-03-30,2014-04-04,Standard Class,Consumer,San Francisco,California,West,Furniture,Bookcases,OSullivan Living Dimensions 2-Shelf Bookcases,205.67,2,0.15,-12.1
270,2014-03-30,2014-04-01,First Class,Home Office,Brownsville,Texas,Central,Office Supplies,Envelopes,Airmail Envelopes,335.72,5,0.2,113.31
271,2014-03-30,2014-04-01,First Class,Home Office,Brownsville,Texas,Central,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.94,7,0.2,88.18
272,2014-03-30,2014-04-01,First Class,Home Office,Brownsville,Texas,Central,Furniture,Chairs,Global Stack Chair without Arms Black,127.3,7,0.3,-9.09
273,2014-03-30,2014-04-05,Standard Class,Consumer,Apple Valley,Minnesota,Central,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,0,6.47
274,2014-03-31,2014-04-05,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.57,2,0.2,252.59
275,2014-03-31,2014-04-05,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0,14.83
276,2014-03-31,2014-03-31,Same Day,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Avery Round Ring Poly Binders,0.85,1,0.7,-0.6
277,2014-03-31,2014-04-04,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.13,7,0.8,-13.83
278,2014-03-31,2014-04-04,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.98,2,0.2,14
279,2014-03-31,2014-04-04,Standard Class,Corporate,Miami,Florida,South,Office Supplies,Binders,Avery Hole Reinforcements,1.87,1,0.7,-1.31
280,2014-03-31,2014-03-31,Same Day,Consumer,Tampa,Florida,South,Furniture,Chairs,Global Leather Highback Executive Chair with Pneumatic Height Adjustment Black,1125.49,7,0.2,98.48
281,2014-03-31,2014-03-31,Same Day,Consumer,Tampa,Florida,South,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.65,5,0.7,-10.12
282,2014-03-31,2014-03-31,Same Day,Consumer,Tampa,Florida,South,Office Supplies,Art,Binney & Smith inkTank Erasable Desk Highlighter Chisel Tip Yellow 12/Box,4.03,2,0.2,1.06
283,2014-04-01,2014-04-06,Second Class,Consumer,Vallejo,California,West,Office Supplies,Labels,Avery 490,29.6,2,0,14.8
284,2014-04-01,2014-04-06,Second Class,Consumer,Vallejo,California,West,Office Supplies,Binders,Pressboard Data Binder Crimson 12 X 8 1/2,17.09,4,0.2,5.55
285,2014-04-01,2014-04-06,Standard Class,Corporate,Revere,Massachusetts,East,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0,2.68
286,2014-04-01,2014-04-06,Standard Class,Corporate,Revere,Massachusetts,East,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0,3.06
287,2014-04-02,2014-04-08,Standard Class,Consumer,Athens,Georgia,South,Office Supplies,Paper,Xerox 1990,15.84,3,0,7.13
288,2014-04-02,2014-04-08,Standard Class,Consumer,Athens,Georgia,South,Technology,Phones,Motorola Droid Maxx,1049.93,7,0,293.98
289,2014-04-02,2014-04-08,Standard Class,Consumer,Athens,Georgia,South,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0,40.27
290,2014-04-02,2014-04-06,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1898,26.72,5,0.2,9.35
291,2014-04-02,2014-04-06,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Paper,Xerox 1947,33.49,7,0.2,10.47
292,2014-04-02,2014-04-08,Standard Class,Corporate,Virginia Beach,Virginia,South,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,0,46.2
293,2014-04-03,2014-04-08,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,Staple envelope,11.16,2,0,5.58
294,2014-04-03,2014-04-08,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,62.31,3,0,22.43
295,2014-04-03,2014-04-08,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0,57.59
296,2014-04-04,2014-04-09,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Labels,Avery 518,18.9,6,0,9.07
297,2014-04-04,2014-04-09,Standard Class,Consumer,Detroit,Michigan,Central,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0,2.35
